Time,Time,value,area,kind,period
2020-01-19 19:00:00,19,59.2,CS,PM2.5,pre
2020-01-19 20:00:00,20,64.4,CS,PM2.5,pre
2020-01-19 21:00:00,21,67.2,CS,PM2.5,pre
2020-01-19 22:00:00,22,69.2,CS,PM2.5,pre
2020-01-19 23:00:00,23,72.8,CS,PM2.5,pre
2020-01-20 00:00:00,0,76.0,CS,PM2.5,pre
2020-01-20 01:00:00,1,78.0,CS,PM2.5,pre
2020-01-20 02:00:00,2,78.4,CS,PM2.5,pre
2020-01-20 03:00:00,3,76.4,CS,PM2.5,pre
2020-01-20 04:00:00,4,75.2,CS,PM2.5,pre
2020-01-20 05:00:00,5,73.2,CS,PM2.5,pre
2020-01-20 06:00:00,6,73.4,CS,PM2.5,pre
2020-01-20 07:00:00,7,72.2,CS,PM2.5,pre
2020-01-20 08:00:00,8,70.8,CS,PM2.5,pre
2020-01-20 09:00:00,9,74.6,CS,PM2.5,pre
2020-01-20 10:00:00,10,78.0,CS,PM2.5,pre
2020-01-20 11:00:00,11,75.8,CS,PM2.5,pre
2020-01-20 12:00:00,12,71.0,CS,PM2.5,pre
2020-01-20 13:00:00,13,63.2,CS,PM2.5,pre
2020-01-20 14:00:00,14,60.2,CS,PM2.5,pre
2020-01-20 15:00:00,15,55.8,CS,PM2.5,pre
2020-01-20 16:00:00,16,53.4,CS,PM2.5,pre
2020-01-20 17:00:00,17,52.2,CS,PM2.5,pre
2020-01-20 18:00:00,18,55.8,CS,PM2.5,pre
2020-01-20 19:00:00,19,58.6,CS,PM2.5,pre
2020-01-20 20:00:00,20,62.6,CS,PM2.5,pre
2020-01-20 21:00:00,21,68.4,CS,PM2.5,pre
2020-01-20 22:00:00,22,69.8,CS,PM2.5,pre
2020-01-20 23:00:00,23,69.2,CS,PM2.5,pre
2020-01-21 00:00:00,0,66.2,CS,PM2.5,pre
2020-01-21 01:00:00,1,65.4,CS,PM2.5,pre
2020-01-21 02:00:00,2,65.6,CS,PM2.5,pre
2020-01-21 03:00:00,3,65.2,CS,PM2.5,pre
2020-01-21 04:00:00,4,64.8,CS,PM2.5,pre
2020-01-21 05:00:00,5,64.6,CS,PM2.5,pre
2020-01-21 06:00:00,6,,CS,PM2.5,pre
2020-01-21 07:00:00,7,64.0,CS,PM2.5,pre
2020-01-21 08:00:00,8,65.2,CS,PM2.5,pre
2020-01-21 09:00:00,9,67.6,CS,PM2.5,pre
2020-01-21 10:00:00,10,68.4,CS,PM2.5,pre
2020-01-21 11:00:00,11,68.6,CS,PM2.5,pre
2020-01-21 12:00:00,12,67.8,CS,PM2.5,pre
2020-01-21 13:00:00,13,65.2,CS,PM2.5,pre
2020-01-21 14:00:00,14,63.8,CS,PM2.5,pre
2020-01-21 15:00:00,15,62.0,CS,PM2.5,pre
2020-01-21 16:00:00,16,63.0,CS,PM2.5,pre
2020-01-21 17:00:00,17,63.0,CS,PM2.5,pre
2020-01-21 18:00:00,18,63.6,CS,PM2.5,pre
2020-01-21 19:00:00,19,64.4,CS,PM2.5,pre
2020-01-21 20:00:00,20,66.0,CS,PM2.5,pre
2020-01-21 21:00:00,21,70.4,CS,PM2.5,pre
2020-01-21 22:00:00,22,67.8,CS,PM2.5,pre
2020-01-21 23:00:00,23,67.8,CS,PM2.5,pre
2020-01-22 00:00:00,0,,CS,PM2.5,pre
2020-01-22 01:00:00,1,,CS,PM2.5,pre
2020-01-22 02:00:00,2,,CS,PM2.5,pre
2020-01-22 03:00:00,3,,CS,PM2.5,pre
2020-01-22 04:00:00,4,,CS,PM2.5,pre
2020-01-22 05:00:00,5,59.0,CS,PM2.5,pre
2020-01-22 06:00:00,6,56.0,CS,PM2.5,pre
2020-01-22 07:00:00,7,55.4,CS,PM2.5,pre
2020-01-22 08:00:00,8,57.0,CS,PM2.5,pre
2020-01-22 09:00:00,9,60.4,CS,PM2.5,pre
2020-01-22 10:00:00,10,62.2,CS,PM2.5,pre
2020-01-22 11:00:00,11,62.0,CS,PM2.5,pre
2020-01-22 12:00:00,12,61.0,CS,PM2.5,pre
2020-01-22 13:00:00,13,63.4,CS,PM2.5,pre
2020-01-22 14:00:00,14,65.0,CS,PM2.5,pre
2020-01-22 15:00:00,15,64.2,CS,PM2.5,pre
2020-01-22 16:00:00,16,60.0,CS,PM2.5,pre
2020-01-22 17:00:00,17,60.4,CS,PM2.5,pre
2020-01-22 18:00:00,18,62.0,CS,PM2.5,pre
2020-01-22 19:00:00,19,63.0,CS,PM2.5,pre
2020-01-22 20:00:00,20,63.2,CS,PM2.5,pre
2020-01-22 21:00:00,21,63.0,CS,PM2.5,pre
2020-01-22 22:00:00,22,65.0,CS,PM2.5,pre
2020-01-22 23:00:00,23,66.6,CS,PM2.5,pre
2020-01-23 00:00:00,0,69.8,CS,PM2.5,pre
2020-01-23 01:00:00,1,73.4,CS,PM2.5,pre
2020-01-23 02:00:00,2,71.4,CS,PM2.5,pre
2020-01-23 03:00:00,3,72.2,CS,PM2.5,pre
2020-01-23 04:00:00,4,69.6,CS,PM2.5,pre
2020-01-23 05:00:00,5,65.2,CS,PM2.5,pre
2020-01-23 06:00:00,6,62.0,CS,PM2.5,pre
2020-01-23 07:00:00,7,60.4,CS,PM2.5,pre
2020-01-23 08:00:00,8,61.8,CS,PM2.5,pre
2020-01-23 09:00:00,9,65.0,CS,PM2.5,pre
2020-01-23 10:00:00,10,64.0,CS,PM2.5,pre
2020-01-23 11:00:00,11,63.2,CS,PM2.5,pre
2020-01-23 12:00:00,12,62.6,CS,PM2.5,pre
2020-01-23 13:00:00,13,63.2,CS,PM2.5,pre
2020-01-23 14:00:00,14,63.2,CS,PM2.5,pre
2020-01-23 15:00:00,15,61.2,CS,PM2.5,pre
2020-01-23 16:00:00,16,58.8,CS,PM2.5,pre
2020-01-23 17:00:00,17,57.2,CS,PM2.5,pre
2020-01-23 18:00:00,18,57.2,CS,PM2.5,pre
2020-01-23 19:00:00,19,57.0,CS,PM2.5,pre
2020-01-23 20:00:00,20,61.8,CS,PM2.5,pre
2020-01-23 21:00:00,21,63.6,CS,PM2.5,pre
2020-01-23 22:00:00,22,64.2,CS,PM2.5,pre
2020-01-23 23:00:00,23,63.6,CS,PM2.5,pre
2020-01-24 00:00:00,0,62.0,CS,PM2.5,pre
2020-01-01 00:00:00,0,20.916666666666668,CS,PM2.5,pre
2020-01-01 01:00:00,1,20.316666666666666,CS,PM2.5,pre
2020-01-01 02:00:00,2,19.833333333333332,CS,PM2.5,pre
2020-01-01 03:00:00,3,19.533333333333335,CS,PM2.5,pre
2020-01-01 04:00:00,4,18.650000000000002,CS,PM2.5,pre
2020-01-01 05:00:00,5,18.333333333333332,CS,PM2.5,pre
2020-01-01 06:00:00,6,19.116666666666667,CS,PM2.5,pre
2020-01-01 07:00:00,7,19.133333333333333,CS,PM2.5,pre
2020-01-01 08:00:00,8,19.683333333333334,CS,PM2.5,pre
2020-01-01 09:00:00,9,19.533333333333335,CS,PM2.5,pre
2020-01-01 10:00:00,10,19.75,CS,PM2.5,pre
2020-01-01 11:00:00,11,19.483333333333334,CS,PM2.5,pre
2020-01-01 12:00:00,12,18.233333333333334,CS,PM2.5,pre
2020-01-01 13:00:00,13,17.650000000000002,CS,PM2.5,pre
2020-01-01 14:00:00,14,17.433333333333334,CS,PM2.5,pre
2020-01-01 15:00:00,15,17.400000000000002,CS,PM2.5,pre
2020-01-01 16:00:00,16,18.266666666666666,CS,PM2.5,pre
2020-01-01 17:00:00,17,18.7,CS,PM2.5,pre
2020-01-01 18:00:00,18,19.716666666666665,CS,PM2.5,pre
2020-01-01 19:00:00,19,21.083333333333332,CS,PM2.5,pre
2020-01-01 20:00:00,20,22.349999999999998,CS,PM2.5,pre
2020-01-01 21:00:00,21,22.916666666666668,CS,PM2.5,pre
2020-01-01 22:00:00,22,22.71666666666667,CS,PM2.5,pre
2020-01-01 23:00:00,23,22.616666666666664,CS,PM2.5,pre
2020-01-02 00:00:00,0,22.983333333333334,CS,PM2.5,pre
2020-01-02 01:00:00,1,22.066666666666666,CS,PM2.5,pre
2020-01-02 02:00:00,2,22.766666666666666,CS,PM2.5,pre
2020-01-02 03:00:00,3,23.633333333333336,CS,PM2.5,pre
2020-01-02 04:00:00,4,23.683333333333334,CS,PM2.5,pre
2020-01-02 05:00:00,5,23.53333333333333,CS,PM2.5,pre
2020-01-02 06:00:00,6,24.183333333333334,CS,PM2.5,pre
2020-01-02 07:00:00,7,24.116666666666664,CS,PM2.5,pre
2020-01-02 08:00:00,8,26.733333333333334,CS,PM2.5,pre
2020-01-02 09:00:00,9,27.5,CS,PM2.5,pre
2020-01-02 10:00:00,10,28.03333333333333,CS,PM2.5,pre
2020-01-02 11:00:00,11,27.25,CS,PM2.5,pre
2020-01-02 12:00:00,12,26.116666666666664,CS,PM2.5,pre
2020-01-02 13:00:00,13,24.733333333333334,CS,PM2.5,pre
2020-01-02 14:00:00,14,24.616666666666664,CS,PM2.5,pre
2020-01-02 15:00:00,15,25.266666666666666,CS,PM2.5,pre
2020-01-02 16:00:00,16,24.333333333333332,CS,PM2.5,pre
2020-01-02 17:00:00,17,23.333333333333332,CS,PM2.5,pre
2020-01-02 18:00:00,18,24.599999999999998,CS,PM2.5,pre
2020-01-02 19:00:00,19,27.45,CS,PM2.5,pre
2020-01-02 20:00:00,20,27.96666666666667,CS,PM2.5,pre
2020-01-02 21:00:00,21,28.333333333333332,CS,PM2.5,pre
2020-01-02 22:00:00,22,28.733333333333334,CS,PM2.5,pre
2020-01-02 23:00:00,23,27.78333333333333,CS,PM2.5,pre
2020-01-03 00:00:00,0,27.150000000000002,CS,PM2.5,pre
2020-01-03 01:00:00,1,29.55,CS,PM2.5,pre
2020-01-03 02:00:00,2,30.816666666666666,CS,PM2.5,pre
2020-01-03 03:00:00,3,30.55,CS,PM2.5,pre
2020-01-03 04:00:00,4,30.849999999999998,CS,PM2.5,pre
2020-01-03 05:00:00,5,30.666666666666668,CS,PM2.5,pre
2020-01-03 06:00:00,6,31.666666666666668,CS,PM2.5,pre
2020-01-03 07:00:00,7,32.766666666666666,CS,PM2.5,pre
2020-01-03 08:00:00,8,32.53333333333333,CS,PM2.5,pre
2020-01-03 09:00:00,9,33.03333333333333,CS,PM2.5,pre
2020-01-03 10:00:00,10,33.666666666666664,CS,PM2.5,pre
2020-01-03 11:00:00,11,30.7,CS,PM2.5,pre
2020-01-03 12:00:00,12,27.416666666666668,CS,PM2.5,pre
2020-01-03 13:00:00,13,25.96666666666667,CS,PM2.5,pre
2020-01-03 14:00:00,14,25.183333333333334,CS,PM2.5,pre
2020-01-03 15:00:00,15,26.3,CS,PM2.5,pre
2020-01-03 16:00:00,16,25.333333333333332,CS,PM2.5,pre
2020-01-03 17:00:00,17,24.400000000000002,CS,PM2.5,pre
2020-01-03 18:00:00,18,24.75,CS,PM2.5,pre
2020-01-03 19:00:00,19,26.883333333333336,CS,PM2.5,pre
2020-01-03 20:00:00,20,27.53333333333333,CS,PM2.5,pre
2020-01-03 21:00:00,21,28.599999999999998,CS,PM2.5,pre
2020-01-03 22:00:00,22,29.166666666666668,CS,PM2.5,pre
2020-01-03 23:00:00,23,28.983333333333334,CS,PM2.5,pre
2020-01-04 00:00:00,0,29.433333333333334,CS,PM2.5,pre
2020-01-04 01:00:00,1,29.133333333333336,CS,PM2.5,pre
2020-01-04 02:00:00,2,28.016666666666666,CS,PM2.5,pre
2020-01-04 03:00:00,3,27.5,CS,PM2.5,pre
2020-01-04 04:00:00,4,27.2,CS,PM2.5,pre
2020-01-04 05:00:00,5,27.183333333333334,CS,PM2.5,pre
2020-01-04 06:00:00,6,28.03333333333333,CS,PM2.5,pre
2020-01-04 07:00:00,7,30.25,CS,PM2.5,pre
2020-01-04 08:00:00,8,30.849999999999998,CS,PM2.5,pre
2020-01-04 09:00:00,9,32.833333333333336,CS,PM2.5,pre
2020-01-04 10:00:00,10,33.18333333333333,CS,PM2.5,pre
2020-01-04 11:00:00,11,32.016666666666666,CS,PM2.5,pre
2020-01-04 12:00:00,12,31.233333333333334,CS,PM2.5,pre
2020-01-04 13:00:00,13,30.166666666666668,CS,PM2.5,pre
2020-01-04 14:00:00,14,28.599999999999998,CS,PM2.5,pre
2020-01-04 15:00:00,15,28.516666666666666,CS,PM2.5,pre
2020-01-04 16:00:00,16,27.96666666666667,CS,PM2.5,pre
2020-01-04 17:00:00,17,27.7,CS,PM2.5,pre
2020-01-04 18:00:00,18,27.95,CS,PM2.5,pre
2020-01-04 19:00:00,19,28.78333333333333,CS,PM2.5,pre
2020-01-04 20:00:00,20,28.883333333333336,CS,PM2.5,pre
2020-01-04 21:00:00,21,26.683333333333334,CS,PM2.5,pre
2020-01-04 22:00:00,22,26.983333333333334,CS,PM2.5,pre
2020-01-04 23:00:00,23,26.433333333333334,CS,PM2.5,pre
2020-01-05 00:00:00,0,24.566666666666666,CS,PM2.5,pre
2020-01-05 01:00:00,1,23.0,CS,PM2.5,pre
2020-01-05 02:00:00,2,22.833333333333332,CS,PM2.5,pre
2020-01-05 03:00:00,3,22.55,CS,PM2.5,pre
2020-01-05 04:00:00,4,21.75,CS,PM2.5,pre
2020-01-05 05:00:00,5,21.96666666666667,CS,PM2.5,pre
2020-01-05 06:00:00,6,22.28333333333333,CS,PM2.5,pre
2020-01-05 07:00:00,7,22.599999999999998,CS,PM2.5,pre
2020-01-05 08:00:00,8,22.516666666666666,CS,PM2.5,pre
2020-01-05 09:00:00,9,22.433333333333334,CS,PM2.5,pre
2020-01-05 10:00:00,10,23.566666666666666,CS,PM2.5,pre
2020-01-05 11:00:00,11,24.45,CS,PM2.5,pre
2020-01-05 12:00:00,12,23.75,CS,PM2.5,pre
2020-01-05 13:00:00,13,22.433333333333334,CS,PM2.5,pre
2020-01-05 14:00:00,14,21.95,CS,PM2.5,pre
2020-01-05 15:00:00,15,22.366666666666664,CS,PM2.5,pre
2020-01-05 16:00:00,16,21.733333333333334,CS,PM2.5,pre
2020-01-05 17:00:00,17,21.766666666666666,CS,PM2.5,pre
2020-01-05 18:00:00,18,23.633333333333336,CS,PM2.5,pre
2020-01-05 19:00:00,19,25.433333333333334,CS,PM2.5,pre
2020-01-05 20:00:00,20,26.28333333333333,CS,PM2.5,pre
2020-01-05 21:00:00,21,25.583333333333332,CS,PM2.5,pre
2020-01-05 22:00:00,22,24.983333333333334,CS,PM2.5,pre
2020-01-05 23:00:00,23,24.566666666666666,CS,PM2.5,pre
2020-01-06 00:00:00,0,24.53333333333333,CS,PM2.5,pre
2020-01-06 01:00:00,1,24.633333333333336,CS,PM2.5,pre
2020-01-06 02:00:00,2,24.516666666666666,CS,PM2.5,pre
2020-01-06 03:00:00,3,23.849999999999998,CS,PM2.5,pre
2020-01-06 04:00:00,4,23.78333333333333,CS,PM2.5,pre
2020-01-06 05:00:00,5,22.616666666666664,CS,PM2.5,pre
2020-01-06 06:00:00,6,22.116666666666664,CS,PM2.5,pre
2020-01-06 07:00:00,7,22.2,CS,PM2.5,pre
2020-01-06 08:00:00,8,23.166666666666668,CS,PM2.5,pre
2020-01-06 09:00:00,9,24.016666666666666,CS,PM2.5,pre
2020-01-06 10:00:00,10,25.416666666666668,CS,PM2.5,pre
2020-01-06 11:00:00,11,25.5,CS,PM2.5,pre
2020-01-06 12:00:00,12,22.116666666666664,CS,PM2.5,pre
2020-01-06 13:00:00,13,19.733333333333334,CS,PM2.5,pre
2020-01-06 14:00:00,14,17.166666666666668,CS,PM2.5,pre
2020-01-06 15:00:00,15,19.516666666666666,CS,PM2.5,pre
2020-01-06 16:00:00,16,20.25,CS,PM2.5,pre
2020-01-06 17:00:00,17,19.55,CS,PM2.5,pre
2020-01-06 18:00:00,18,20.933333333333334,CS,PM2.5,pre
2020-01-06 19:00:00,19,23.083333333333332,CS,PM2.5,pre
2020-01-06 20:00:00,20,23.133333333333336,CS,PM2.5,pre
2020-01-06 21:00:00,21,23.933333333333334,CS,PM2.5,pre
2020-01-06 22:00:00,22,24.96666666666667,CS,PM2.5,pre
2020-01-06 23:00:00,23,25.349999999999998,CS,PM2.5,pre
2020-01-07 00:00:00,0,25.05,CS,PM2.5,pre
2020-01-07 01:00:00,1,24.983333333333334,CS,PM2.5,pre
2020-01-07 02:00:00,2,25.650000000000002,CS,PM2.5,pre
2020-01-07 03:00:00,3,24.766666666666666,CS,PM2.5,pre
2020-01-07 04:00:00,4,24.633333333333336,CS,PM2.5,pre
2020-01-07 05:00:00,5,24.900000000000002,CS,PM2.5,pre
2020-01-07 06:00:00,6,25.95,CS,PM2.5,pre
2020-01-07 07:00:00,7,26.433333333333334,CS,PM2.5,pre
2020-01-07 08:00:00,8,26.46666666666667,CS,PM2.5,pre
2020-01-07 09:00:00,9,27.333333333333332,CS,PM2.5,pre
2020-01-07 10:00:00,10,28.0,CS,PM2.5,pre
2020-01-07 11:00:00,11,26.416666666666668,CS,PM2.5,pre
2020-01-07 12:00:00,12,25.8,CS,PM2.5,pre
2020-01-07 13:00:00,13,23.983333333333334,CS,PM2.5,pre
2020-01-07 14:00:00,14,23.53333333333333,CS,PM2.5,pre
2020-01-07 15:00:00,15,20.766666666666666,CS,PM2.5,pre
2020-01-07 16:00:00,16,18.883333333333333,CS,PM2.5,pre
2020-01-07 17:00:00,17,19.0,CS,PM2.5,pre
2020-01-07 18:00:00,18,20.933333333333334,CS,PM2.5,pre
2020-01-07 19:00:00,19,22.766666666666666,CS,PM2.5,pre
2020-01-07 20:00:00,20,24.383333333333336,CS,PM2.5,pre
2020-01-07 21:00:00,21,25.150000000000002,CS,PM2.5,pre
2020-01-07 22:00:00,22,22.78333333333333,CS,PM2.5,pre
2020-01-07 23:00:00,23,22.8,CS,PM2.5,pre
2020-01-08 00:00:00,0,19.783333333333335,CS,PM2.5,pre
2020-01-08 01:00:00,1,18.150000000000002,CS,PM2.5,pre
2020-01-08 02:00:00,2,18.150000000000002,CS,PM2.5,pre
2020-01-08 03:00:00,3,17.8,CS,PM2.5,pre
2020-01-08 04:00:00,4,17.666666666666668,CS,PM2.5,pre
2020-01-08 05:00:00,5,17.116666666666667,CS,PM2.5,pre
2020-01-08 06:00:00,6,16.099999999999998,CS,PM2.5,pre
2020-01-08 07:00:00,7,15.549999999999999,CS,PM2.5,pre
2020-01-08 08:00:00,8,14.633333333333333,CS,PM2.5,pre
2020-01-08 09:00:00,9,14.516666666666666,CS,PM2.5,pre
2020-01-08 10:00:00,10,13.783333333333333,CS,PM2.5,pre
2020-01-08 11:00:00,11,14.049999999999999,CS,PM2.5,pre
2020-01-08 12:00:00,12,14.049999999999999,CS,PM2.5,pre
2020-01-08 13:00:00,13,13.75,CS,PM2.5,pre
2020-01-08 14:00:00,14,13.950000000000001,CS,PM2.5,pre
2020-01-08 15:00:00,15,14.133333333333333,CS,PM2.5,pre
2020-01-08 16:00:00,16,14.866666666666667,CS,PM2.5,pre
2020-01-08 17:00:00,17,15.9,CS,PM2.5,pre
2020-01-08 18:00:00,18,17.333333333333332,CS,PM2.5,pre
2020-01-08 19:00:00,19,18.849999999999998,CS,PM2.5,pre
2020-01-08 20:00:00,20,20.616666666666667,CS,PM2.5,pre
2020-01-08 21:00:00,21,22.03333333333333,CS,PM2.5,pre
2020-01-08 22:00:00,22,23.483333333333334,CS,PM2.5,pre
2020-01-08 23:00:00,23,24.833333333333332,CS,PM2.5,pre
2020-01-09 00:00:00,0,26.083333333333332,CS,PM2.5,pre
2020-01-09 01:00:00,1,26.25,CS,PM2.5,pre
2020-01-09 02:00:00,2,27.53333333333333,CS,PM2.5,pre
2020-01-09 03:00:00,3,28.016666666666666,CS,PM2.5,pre
2020-01-09 04:00:00,4,28.583333333333332,CS,PM2.5,pre
2020-01-09 05:00:00,5,28.599999999999998,CS,PM2.5,pre
2020-01-09 06:00:00,6,28.816666666666666,CS,PM2.5,pre
2020-01-09 07:00:00,7,29.483333333333334,CS,PM2.5,pre
2020-01-09 08:00:00,8,29.599999999999998,CS,PM2.5,pre
2020-01-09 09:00:00,9,29.116666666666664,CS,PM2.5,pre
2020-01-09 10:00:00,10,28.28333333333333,CS,PM2.5,pre
2020-01-09 11:00:00,11,27.883333333333336,CS,PM2.5,pre
2020-01-09 12:00:00,12,27.116666666666664,CS,PM2.5,pre
2020-01-09 13:00:00,13,24.400000000000002,CS,PM2.5,pre
2020-01-09 14:00:00,14,23.066666666666666,CS,PM2.5,pre
2020-01-09 15:00:00,15,21.233333333333334,CS,PM2.5,pre
2020-01-09 16:00:00,16,19.333333333333332,CS,PM2.5,pre
2020-01-09 17:00:00,17,19.183333333333334,CS,PM2.5,pre
2020-01-09 18:00:00,18,19.583333333333332,CS,PM2.5,pre
2020-01-09 19:00:00,19,19.466666666666665,CS,PM2.5,pre
2020-01-09 20:00:00,20,19.283333333333335,CS,PM2.5,pre
2020-01-09 21:00:00,21,19.516666666666666,CS,PM2.5,pre
2020-01-09 22:00:00,22,19.900000000000002,CS,PM2.5,pre
2020-01-09 23:00:00,23,19.366666666666667,CS,PM2.5,pre
2020-01-10 00:00:00,0,18.650000000000002,CS,PM2.5,pre
2020-01-10 01:00:00,1,18.683333333333334,CS,PM2.5,pre
2020-01-10 02:00:00,2,19.516666666666666,CS,PM2.5,pre
2020-01-10 03:00:00,3,21.083333333333332,CS,PM2.5,pre
2020-01-10 04:00:00,4,22.400000000000002,CS,PM2.5,pre
2020-01-10 05:00:00,5,23.2,CS,PM2.5,pre
2020-01-10 06:00:00,6,24.066666666666666,CS,PM2.5,pre
2020-01-10 07:00:00,7,25.2,CS,PM2.5,pre
2020-01-10 08:00:00,8,26.099999999999998,CS,PM2.5,pre
2020-01-10 09:00:00,9,26.7,CS,PM2.5,pre
2020-01-10 10:00:00,10,27.78333333333333,CS,PM2.5,pre
2020-01-10 11:00:00,11,26.2,CS,PM2.5,pre
2020-01-10 12:00:00,12,24.416666666666668,CS,PM2.5,pre
2020-01-10 13:00:00,13,21.633333333333336,CS,PM2.5,pre
2020-01-10 14:00:00,14,19.983333333333334,CS,PM2.5,pre
2020-01-10 15:00:00,15,19.45,CS,PM2.5,pre
2020-01-10 16:00:00,16,20.333333333333332,CS,PM2.5,pre
2020-01-10 17:00:00,17,21.71666666666667,CS,PM2.5,pre
2020-01-10 18:00:00,18,22.400000000000002,CS,PM2.5,pre
2020-01-10 19:00:00,19,23.116666666666664,CS,PM2.5,pre
2020-01-10 20:00:00,20,24.25,CS,PM2.5,pre
2020-01-10 21:00:00,21,24.266666666666666,CS,PM2.5,pre
2020-01-10 22:00:00,22,23.5,CS,PM2.5,pre
2020-01-10 23:00:00,23,22.53333333333333,CS,PM2.5,pre
2020-01-11 00:00:00,0,22.833333333333332,CS,PM2.5,pre
2020-01-11 01:00:00,1,22.733333333333334,CS,PM2.5,pre
2020-01-11 02:00:00,2,21.96666666666667,CS,PM2.5,pre
2020-01-11 03:00:00,3,20.666666666666668,CS,PM2.5,pre
2020-01-11 04:00:00,4,19.433333333333334,CS,PM2.5,pre
2020-01-11 05:00:00,5,18.383333333333333,CS,PM2.5,pre
2020-01-11 06:00:00,6,17.8,CS,PM2.5,pre
2020-01-11 07:00:00,7,17.95,CS,PM2.5,pre
2020-01-11 08:00:00,8,18.566666666666666,CS,PM2.5,pre
2020-01-11 09:00:00,9,19.916666666666668,CS,PM2.5,pre
2020-01-11 10:00:00,10,20.566666666666666,CS,PM2.5,pre
2020-01-11 11:00:00,11,21.400000000000002,CS,PM2.5,pre
2020-01-11 12:00:00,12,22.433333333333334,CS,PM2.5,pre
2020-01-11 13:00:00,13,21.3,CS,PM2.5,pre
2020-01-11 14:00:00,14,18.650000000000002,CS,PM2.5,pre
2020-01-11 15:00:00,15,18.05,CS,PM2.5,pre
2020-01-11 16:00:00,16,17.283333333333335,CS,PM2.5,pre
2020-01-11 17:00:00,17,17.516666666666666,CS,PM2.5,pre
2020-01-11 18:00:00,18,17.8,CS,PM2.5,pre
2020-01-11 19:00:00,19,18.849999999999998,CS,PM2.5,pre
2020-01-11 20:00:00,20,19.266666666666666,CS,PM2.5,pre
2020-01-11 21:00:00,21,20.05,CS,PM2.5,pre
2020-01-11 22:00:00,22,19.849999999999998,CS,PM2.5,pre
2020-01-11 23:00:00,23,18.683333333333334,CS,PM2.5,pre
2020-01-12 00:00:00,0,16.316666666666666,CS,PM2.5,pre
2020-01-12 01:00:00,1,15.366666666666667,CS,PM2.5,pre
2020-01-12 02:00:00,2,15.0,CS,PM2.5,pre
2020-01-12 03:00:00,3,13.700000000000001,CS,PM2.5,pre
2020-01-12 04:00:00,4,12.866666666666667,CS,PM2.5,pre
2020-01-12 05:00:00,5,11.950000000000001,CS,PM2.5,pre
2020-01-12 06:00:00,6,12.299999999999999,CS,PM2.5,pre
2020-01-12 07:00:00,7,13.016666666666666,CS,PM2.5,pre
2020-01-12 08:00:00,8,14.233333333333334,CS,PM2.5,pre
2020-01-12 09:00:00,9,14.799999999999999,CS,PM2.5,pre
2020-01-12 10:00:00,10,14.950000000000001,CS,PM2.5,pre
2020-01-12 11:00:00,11,16.033333333333335,CS,PM2.5,pre
2020-01-12 12:00:00,12,16.166666666666668,CS,PM2.5,pre
2020-01-12 13:00:00,13,15.950000000000001,CS,PM2.5,pre
2020-01-12 14:00:00,14,15.166666666666666,CS,PM2.5,pre
2020-01-12 15:00:00,15,16.033333333333335,CS,PM2.5,pre
2020-01-12 16:00:00,16,16.650000000000002,CS,PM2.5,pre
2020-01-12 17:00:00,17,17.283333333333335,CS,PM2.5,pre
2020-01-12 18:00:00,18,17.783333333333335,CS,PM2.5,pre
2020-01-12 19:00:00,19,19.183333333333334,CS,PM2.5,pre
2020-01-12 20:00:00,20,21.05,CS,PM2.5,pre
2020-01-12 21:00:00,21,22.883333333333336,CS,PM2.5,pre
2020-01-12 22:00:00,22,23.0,CS,PM2.5,pre
2020-01-12 23:00:00,23,23.116666666666664,CS,PM2.5,pre
2020-01-13 00:00:00,0,23.55,CS,PM2.5,pre
2020-01-13 01:00:00,1,24.733333333333334,CS,PM2.5,pre
2020-01-13 02:00:00,2,25.75,CS,PM2.5,pre
2020-01-13 03:00:00,3,25.45,CS,PM2.5,pre
2020-01-13 04:00:00,4,25.78333333333333,CS,PM2.5,pre
2020-01-13 05:00:00,5,26.166666666666668,CS,PM2.5,pre
2020-01-13 06:00:00,6,25.916666666666668,CS,PM2.5,pre
2020-01-13 07:00:00,7,25.366666666666664,CS,PM2.5,pre
2020-01-13 08:00:00,8,24.95,CS,PM2.5,pre
2020-01-13 09:00:00,9,24.383333333333336,CS,PM2.5,pre
2020-01-13 10:00:00,10,25.7,CS,PM2.5,pre
2020-01-13 11:00:00,11,26.066666666666666,CS,PM2.5,pre
2020-01-13 12:00:00,12,26.900000000000002,CS,PM2.5,pre
2020-01-13 13:00:00,13,26.233333333333334,CS,PM2.5,pre
2020-01-13 14:00:00,14,26.0,CS,PM2.5,pre
2020-01-13 15:00:00,15,26.46666666666667,CS,PM2.5,pre
2020-01-13 16:00:00,16,26.233333333333334,CS,PM2.5,pre
2020-01-13 17:00:00,17,26.7,CS,PM2.5,pre
2020-01-13 18:00:00,18,29.2,CS,PM2.5,pre
2020-01-13 19:00:00,19,30.099999999999998,CS,PM2.5,pre
2020-01-13 20:00:00,20,31.066666666666666,CS,PM2.5,pre
2020-01-13 21:00:00,21,32.93333333333333,CS,PM2.5,pre
2020-01-13 22:00:00,22,33.666666666666664,CS,PM2.5,pre
2020-01-13 23:00:00,23,33.53333333333333,CS,PM2.5,pre
2020-01-14 00:00:00,0,32.06666666666667,CS,PM2.5,pre
2020-01-14 01:00:00,1,31.833333333333332,CS,PM2.5,pre
2020-01-14 02:00:00,2,31.599999999999998,CS,PM2.5,pre
2020-01-14 03:00:00,3,31.53333333333333,CS,PM2.5,pre
