Time,Time,value,area,kind,period
2020-01-21 02:00:00,2,7.8,CS,SO2,pre
2020-01-21 03:00:00,3,8.4,CS,SO2,pre
2020-01-21 04:00:00,4,8.0,CS,SO2,pre
2020-01-21 05:00:00,5,8.6,CS,SO2,pre
2020-01-21 06:00:00,6,,CS,SO2,pre
2020-01-21 07:00:00,7,8.6,CS,SO2,pre
2020-01-21 08:00:00,8,8.2,CS,SO2,pre
2020-01-21 09:00:00,9,8.2,CS,SO2,pre
2020-01-21 10:00:00,10,8.8,CS,SO2,pre
2020-01-21 11:00:00,11,8.2,CS,SO2,pre
2020-01-21 12:00:00,12,8.2,CS,SO2,pre
2020-01-21 13:00:00,13,8.0,CS,SO2,pre
2020-01-21 14:00:00,14,8.0,CS,SO2,pre
2020-01-21 15:00:00,15,7.6,CS,SO2,pre
2020-01-21 16:00:00,16,7.0,CS,SO2,pre
2020-01-21 17:00:00,17,7.0,CS,SO2,pre
2020-01-21 18:00:00,18,6.6,CS,SO2,pre
2020-01-21 19:00:00,19,6.4,CS,SO2,pre
2020-01-21 20:00:00,20,6.2,CS,SO2,pre
2020-01-21 21:00:00,21,6.4,CS,SO2,pre
2020-01-21 22:00:00,22,6.8,CS,SO2,pre
2020-01-21 23:00:00,23,7.2,CS,SO2,pre
2020-01-22 00:00:00,0,,CS,SO2,pre
2020-01-22 01:00:00,1,,CS,SO2,pre
2020-01-22 02:00:00,2,,CS,SO2,pre
2020-01-22 03:00:00,3,,CS,SO2,pre
2020-01-22 04:00:00,4,,CS,SO2,pre
2020-01-22 05:00:00,5,7.0,CS,SO2,pre
2020-01-22 06:00:00,6,7.0,CS,SO2,pre
2020-01-22 07:00:00,7,7.2,CS,SO2,pre
2020-01-22 08:00:00,8,7.2,CS,SO2,pre
2020-01-22 09:00:00,9,7.2,CS,SO2,pre
2020-01-22 10:00:00,10,7.6,CS,SO2,pre
2020-01-22 11:00:00,11,8.0,CS,SO2,pre
2020-01-22 12:00:00,12,7.2,CS,SO2,pre
2020-01-22 13:00:00,13,6.8,CS,SO2,pre
2020-01-22 14:00:00,14,6.6,CS,SO2,pre
2020-01-22 15:00:00,15,6.2,CS,SO2,pre
2020-01-22 16:00:00,16,5.8,CS,SO2,pre
2020-01-22 17:00:00,17,5.8,CS,SO2,pre
2020-01-22 18:00:00,18,5.8,CS,SO2,pre
2020-01-22 19:00:00,19,5.8,CS,SO2,pre
2020-01-22 20:00:00,20,5.8,CS,SO2,pre
2020-01-22 21:00:00,21,6.2,CS,SO2,pre
2020-01-22 22:00:00,22,7.6,CS,SO2,pre
2020-01-22 23:00:00,23,6.6,CS,SO2,pre
2020-01-23 00:00:00,0,7.2,CS,SO2,pre
2020-01-23 01:00:00,1,7.6,CS,SO2,pre
2020-01-23 02:00:00,2,6.8,CS,SO2,pre
2020-01-23 03:00:00,3,6.2,CS,SO2,pre
2020-01-23 04:00:00,4,7.8,CS,SO2,pre
2020-01-23 05:00:00,5,7.4,CS,SO2,pre
2020-01-23 06:00:00,6,7.2,CS,SO2,pre
2020-01-23 07:00:00,7,7.4,CS,SO2,pre
2020-01-23 08:00:00,8,7.2,CS,SO2,pre
2020-01-23 09:00:00,9,10.2,CS,SO2,pre
2020-01-23 10:00:00,10,8.2,CS,SO2,pre
2020-01-23 11:00:00,11,6.8,CS,SO2,pre
2020-01-23 12:00:00,12,6.4,CS,SO2,pre
2020-01-23 13:00:00,13,6.0,CS,SO2,pre
2020-01-23 14:00:00,14,6.2,CS,SO2,pre
2020-01-23 15:00:00,15,5.4,CS,SO2,pre
2020-01-23 16:00:00,16,5.6,CS,SO2,pre
2020-01-23 17:00:00,17,5.6,CS,SO2,pre
2020-01-23 18:00:00,18,5.6,CS,SO2,pre
2020-01-23 19:00:00,19,5.4,CS,SO2,pre
2020-01-23 20:00:00,20,5.6,CS,SO2,pre
2020-01-23 21:00:00,21,5.6,CS,SO2,pre
2020-01-23 22:00:00,22,6.2,CS,SO2,pre
2020-01-23 23:00:00,23,5.8,CS,SO2,pre
2020-01-24 00:00:00,0,5.6,CS,SO2,pre
2020-01-01 00:00:00,0,5.266666666666667,CS,SO2,pre
2020-01-01 01:00:00,1,5.0,CS,SO2,pre
2020-01-01 02:00:00,2,4.8500000000000005,CS,SO2,pre
2020-01-01 03:00:00,3,4.866666666666666,CS,SO2,pre
2020-01-01 04:00:00,4,4.75,CS,SO2,pre
2020-01-01 05:00:00,5,4.8500000000000005,CS,SO2,pre
2020-01-01 06:00:00,6,4.683333333333334,CS,SO2,pre
2020-01-01 07:00:00,7,4.7,CS,SO2,pre
2020-01-01 08:00:00,8,4.566666666666666,CS,SO2,pre
2020-01-01 09:00:00,9,4.983333333333333,CS,SO2,pre
2020-01-01 10:00:00,10,5.766666666666667,CS,SO2,pre
2020-01-01 11:00:00,11,7.0,CS,SO2,pre
2020-01-01 12:00:00,12,7.3500000000000005,CS,SO2,pre
2020-01-01 13:00:00,13,6.45,CS,SO2,pre
2020-01-01 14:00:00,14,6.3999999999999995,CS,SO2,pre
2020-01-01 15:00:00,15,6.45,CS,SO2,pre
2020-01-01 16:00:00,16,5.55,CS,SO2,pre
2020-01-01 17:00:00,17,5.3,CS,SO2,pre
2020-01-01 18:00:00,18,5.116666666666666,CS,SO2,pre
2020-01-01 19:00:00,19,5.366666666666667,CS,SO2,pre
2020-01-01 20:00:00,20,5.483333333333333,CS,SO2,pre
2020-01-01 21:00:00,21,5.516666666666667,CS,SO2,pre
2020-01-01 22:00:00,22,5.466666666666666,CS,SO2,pre
2020-01-01 23:00:00,23,5.683333333333334,CS,SO2,pre
2020-01-02 00:00:00,0,5.266666666666667,CS,SO2,pre
2020-01-02 01:00:00,1,5.033333333333333,CS,SO2,pre
2020-01-02 02:00:00,2,4.766666666666667,CS,SO2,pre
2020-01-02 03:00:00,3,4.733333333333333,CS,SO2,pre
2020-01-02 04:00:00,4,4.566666666666666,CS,SO2,pre
2020-01-02 05:00:00,5,4.566666666666666,CS,SO2,pre
2020-01-02 06:00:00,6,4.833333333333333,CS,SO2,pre
2020-01-02 07:00:00,7,5.116666666666666,CS,SO2,pre
2020-01-02 08:00:00,8,5.716666666666666,CS,SO2,pre
2020-01-02 09:00:00,9,6.566666666666666,CS,SO2,pre
2020-01-02 10:00:00,10,7.633333333333333,CS,SO2,pre
2020-01-02 11:00:00,11,7.383333333333333,CS,SO2,pre
2020-01-02 12:00:00,12,7.05,CS,SO2,pre
2020-01-02 13:00:00,13,6.25,CS,SO2,pre
2020-01-02 14:00:00,14,5.116666666666666,CS,SO2,pre
2020-01-02 15:00:00,15,5.083333333333333,CS,SO2,pre
2020-01-02 16:00:00,16,4.816666666666666,CS,SO2,pre
2020-01-02 17:00:00,17,5.133333333333334,CS,SO2,pre
2020-01-02 18:00:00,18,5.2,CS,SO2,pre
2020-01-02 19:00:00,19,4.733333333333333,CS,SO2,pre
2020-01-02 20:00:00,20,5.066666666666666,CS,SO2,pre
2020-01-02 21:00:00,21,5.533333333333334,CS,SO2,pre
2020-01-02 22:00:00,22,5.8,CS,SO2,pre
2020-01-02 23:00:00,23,5.8999999999999995,CS,SO2,pre
2020-01-03 00:00:00,0,5.916666666666667,CS,SO2,pre
2020-01-03 01:00:00,1,5.95,CS,SO2,pre
2020-01-03 02:00:00,2,5.683333333333334,CS,SO2,pre
2020-01-03 03:00:00,3,5.016666666666667,CS,SO2,pre
2020-01-03 04:00:00,4,5.083333333333333,CS,SO2,pre
2020-01-03 05:00:00,5,5.083333333333333,CS,SO2,pre
2020-01-03 06:00:00,6,5.05,CS,SO2,pre
2020-01-03 07:00:00,7,5.516666666666667,CS,SO2,pre
2020-01-03 08:00:00,8,5.783333333333334,CS,SO2,pre
2020-01-03 09:00:00,9,6.716666666666666,CS,SO2,pre
2020-01-03 10:00:00,10,6.883333333333333,CS,SO2,pre
2020-01-03 11:00:00,11,6.866666666666667,CS,SO2,pre
2020-01-03 12:00:00,12,6.2,CS,SO2,pre
2020-01-03 13:00:00,13,6.0,CS,SO2,pre
2020-01-03 14:00:00,14,6.0,CS,SO2,pre
2020-01-03 15:00:00,15,5.6000000000000005,CS,SO2,pre
2020-01-03 16:00:00,16,5.316666666666666,CS,SO2,pre
2020-01-03 17:00:00,17,4.916666666666667,CS,SO2,pre
2020-01-03 18:00:00,18,4.583333333333333,CS,SO2,pre
2020-01-03 19:00:00,19,4.466666666666667,CS,SO2,pre
2020-01-03 20:00:00,20,4.416666666666667,CS,SO2,pre
2020-01-03 21:00:00,21,4.683333333333334,CS,SO2,pre
2020-01-03 22:00:00,22,5.016666666666667,CS,SO2,pre
2020-01-03 23:00:00,23,5.183333333333334,CS,SO2,pre
2020-01-04 00:00:00,0,4.783333333333333,CS,SO2,pre
2020-01-04 01:00:00,1,4.516666666666667,CS,SO2,pre
2020-01-04 02:00:00,2,4.283333333333333,CS,SO2,pre
2020-01-04 03:00:00,3,4.566666666666666,CS,SO2,pre
2020-01-04 04:00:00,4,4.55,CS,SO2,pre
2020-01-04 05:00:00,5,4.616666666666666,CS,SO2,pre
2020-01-04 06:00:00,6,4.8,CS,SO2,pre
2020-01-04 07:00:00,7,4.8999999999999995,CS,SO2,pre
2020-01-04 08:00:00,8,5.1000000000000005,CS,SO2,pre
2020-01-04 09:00:00,9,5.766666666666667,CS,SO2,pre
2020-01-04 10:00:00,10,6.316666666666666,CS,SO2,pre
2020-01-04 11:00:00,11,6.366666666666667,CS,SO2,pre
2020-01-04 12:00:00,12,6.6000000000000005,CS,SO2,pre
2020-01-04 13:00:00,13,6.05,CS,SO2,pre
2020-01-04 14:00:00,14,5.633333333333333,CS,SO2,pre
2020-01-04 15:00:00,15,5.55,CS,SO2,pre
2020-01-04 16:00:00,16,5.55,CS,SO2,pre
2020-01-04 17:00:00,17,5.216666666666667,CS,SO2,pre
2020-01-04 18:00:00,18,5.283333333333333,CS,SO2,pre
2020-01-04 19:00:00,19,6.3500000000000005,CS,SO2,pre
2020-01-04 20:00:00,20,6.233333333333333,CS,SO2,pre
2020-01-04 21:00:00,21,5.683333333333334,CS,SO2,pre
2020-01-04 22:00:00,22,4.683333333333334,CS,SO2,pre
2020-01-04 23:00:00,23,4.316666666666666,CS,SO2,pre
2020-01-05 00:00:00,0,4.1499999999999995,CS,SO2,pre
2020-01-05 01:00:00,1,4.166666666666667,CS,SO2,pre
2020-01-05 02:00:00,2,4.183333333333334,CS,SO2,pre
2020-01-05 03:00:00,3,4.266666666666667,CS,SO2,pre
2020-01-05 04:00:00,4,4.25,CS,SO2,pre
2020-01-05 05:00:00,5,4.066666666666666,CS,SO2,pre
2020-01-05 06:00:00,6,4.05,CS,SO2,pre
2020-01-05 07:00:00,7,4.3,CS,SO2,pre
2020-01-05 08:00:00,8,4.8,CS,SO2,pre
2020-01-05 09:00:00,9,4.933333333333334,CS,SO2,pre
2020-01-05 10:00:00,10,5.6499999999999995,CS,SO2,pre
2020-01-05 11:00:00,11,6.25,CS,SO2,pre
2020-01-05 12:00:00,12,5.783333333333334,CS,SO2,pre
2020-01-05 13:00:00,13,5.783333333333334,CS,SO2,pre
2020-01-05 14:00:00,14,5.066666666666666,CS,SO2,pre
2020-01-05 15:00:00,15,5.066666666666666,CS,SO2,pre
2020-01-05 16:00:00,16,4.616666666666666,CS,SO2,pre
2020-01-05 17:00:00,17,4.316666666666666,CS,SO2,pre
2020-01-05 18:00:00,18,4.466666666666667,CS,SO2,pre
2020-01-05 19:00:00,19,4.716666666666667,CS,SO2,pre
2020-01-05 20:00:00,20,4.716666666666667,CS,SO2,pre
2020-01-05 21:00:00,21,4.833333333333333,CS,SO2,pre
2020-01-05 22:00:00,22,5.1000000000000005,CS,SO2,pre
2020-01-05 23:00:00,23,4.866666666666666,CS,SO2,pre
2020-01-06 00:00:00,0,4.75,CS,SO2,pre
2020-01-06 01:00:00,1,4.583333333333333,CS,SO2,pre
2020-01-06 02:00:00,2,4.3999999999999995,CS,SO2,pre
2020-01-06 03:00:00,3,4.266666666666667,CS,SO2,pre
2020-01-06 04:00:00,4,4.25,CS,SO2,pre
2020-01-06 05:00:00,5,4.316666666666666,CS,SO2,pre
2020-01-06 06:00:00,6,4.566666666666666,CS,SO2,pre
2020-01-06 07:00:00,7,4.8,CS,SO2,pre
2020-01-06 08:00:00,8,5.1499999999999995,CS,SO2,pre
2020-01-06 09:00:00,9,5.733333333333333,CS,SO2,pre
2020-01-06 10:00:00,10,7.216666666666666,CS,SO2,pre
2020-01-06 11:00:00,11,7.5,CS,SO2,pre
2020-01-06 12:00:00,12,6.833333333333333,CS,SO2,pre
2020-01-06 13:00:00,13,5.8999999999999995,CS,SO2,pre
2020-01-06 14:00:00,14,5.333333333333333,CS,SO2,pre
2020-01-06 15:00:00,15,5.75,CS,SO2,pre
2020-01-06 16:00:00,16,5.7,CS,SO2,pre
2020-01-06 17:00:00,17,6.233333333333333,CS,SO2,pre
2020-01-06 18:00:00,18,6.133333333333333,CS,SO2,pre
2020-01-06 19:00:00,19,6.05,CS,SO2,pre
2020-01-06 20:00:00,20,5.3999999999999995,CS,SO2,pre
2020-01-06 21:00:00,21,4.983333333333333,CS,SO2,pre
2020-01-06 22:00:00,22,4.883333333333334,CS,SO2,pre
2020-01-06 23:00:00,23,4.483333333333333,CS,SO2,pre
2020-01-07 00:00:00,0,4.083333333333333,CS,SO2,pre
2020-01-07 01:00:00,1,3.9166666666666665,CS,SO2,pre
2020-01-07 02:00:00,2,3.75,CS,SO2,pre
2020-01-07 03:00:00,3,3.9,CS,SO2,pre
2020-01-07 04:00:00,4,3.9166666666666665,CS,SO2,pre
2020-01-07 05:00:00,5,4.25,CS,SO2,pre
2020-01-07 06:00:00,6,4.3500000000000005,CS,SO2,pre
2020-01-07 07:00:00,7,4.5,CS,SO2,pre
2020-01-07 08:00:00,8,4.616666666666666,CS,SO2,pre
2020-01-07 09:00:00,9,5.316666666666666,CS,SO2,pre
2020-01-07 10:00:00,10,5.6000000000000005,CS,SO2,pre
2020-01-07 11:00:00,11,5.883333333333333,CS,SO2,pre
2020-01-07 12:00:00,12,7.366666666666667,CS,SO2,pre
2020-01-07 13:00:00,13,7.0,CS,SO2,pre
2020-01-07 14:00:00,14,6.0,CS,SO2,pre
2020-01-07 15:00:00,15,5.283333333333333,CS,SO2,pre
2020-01-07 16:00:00,16,4.966666666666667,CS,SO2,pre
2020-01-07 17:00:00,17,5.266666666666667,CS,SO2,pre
2020-01-07 18:00:00,18,5.3500000000000005,CS,SO2,pre
2020-01-07 19:00:00,19,6.066666666666666,CS,SO2,pre
2020-01-07 20:00:00,20,6.383333333333333,CS,SO2,pre
2020-01-07 21:00:00,21,6.8,CS,SO2,pre
2020-01-07 22:00:00,22,6.6499999999999995,CS,SO2,pre
2020-01-07 23:00:00,23,6.3,CS,SO2,pre
2020-01-08 00:00:00,0,6.0,CS,SO2,pre
2020-01-08 01:00:00,1,5.183333333333334,CS,SO2,pre
2020-01-08 02:00:00,2,4.916666666666667,CS,SO2,pre
2020-01-08 03:00:00,3,5.2,CS,SO2,pre
2020-01-08 04:00:00,4,5.233333333333333,CS,SO2,pre
2020-01-08 05:00:00,5,4.966666666666667,CS,SO2,pre
2020-01-08 06:00:00,6,4.416666666666667,CS,SO2,pre
2020-01-08 07:00:00,7,4.55,CS,SO2,pre
2020-01-08 08:00:00,8,4.516666666666667,CS,SO2,pre
2020-01-08 09:00:00,9,4.916666666666667,CS,SO2,pre
2020-01-08 10:00:00,10,5.016666666666667,CS,SO2,pre
2020-01-08 11:00:00,11,5.183333333333334,CS,SO2,pre
2020-01-08 12:00:00,12,4.8999999999999995,CS,SO2,pre
2020-01-08 13:00:00,13,4.8999999999999995,CS,SO2,pre
2020-01-08 14:00:00,14,4.6499999999999995,CS,SO2,pre
2020-01-08 15:00:00,15,4.333333333333333,CS,SO2,pre
2020-01-08 16:00:00,16,4.466666666666667,CS,SO2,pre
2020-01-08 17:00:00,17,4.133333333333334,CS,SO2,pre
2020-01-08 18:00:00,18,4.1000000000000005,CS,SO2,pre
2020-01-08 19:00:00,19,4.383333333333334,CS,SO2,pre
2020-01-08 20:00:00,20,4.466666666666667,CS,SO2,pre
2020-01-08 21:00:00,21,4.733333333333333,CS,SO2,pre
2020-01-08 22:00:00,22,4.616666666666666,CS,SO2,pre
2020-01-08 23:00:00,23,4.6499999999999995,CS,SO2,pre
2020-01-09 00:00:00,0,4.616666666666666,CS,SO2,pre
2020-01-09 01:00:00,1,4.616666666666666,CS,SO2,pre
2020-01-09 02:00:00,2,4.633333333333334,CS,SO2,pre
2020-01-09 03:00:00,3,4.6000000000000005,CS,SO2,pre
2020-01-09 04:00:00,4,4.6499999999999995,CS,SO2,pre
2020-01-09 05:00:00,5,4.45,CS,SO2,pre
2020-01-09 06:00:00,6,4.283333333333333,CS,SO2,pre
2020-01-09 07:00:00,7,4.3,CS,SO2,pre
2020-01-09 08:00:00,8,4.716666666666667,CS,SO2,pre
2020-01-09 09:00:00,9,5.05,CS,SO2,pre
2020-01-09 10:00:00,10,4.75,CS,SO2,pre
2020-01-09 11:00:00,11,4.8999999999999995,CS,SO2,pre
2020-01-09 12:00:00,12,4.95,CS,SO2,pre
2020-01-09 13:00:00,13,4.783333333333333,CS,SO2,pre
2020-01-09 14:00:00,14,4.633333333333334,CS,SO2,pre
2020-01-09 15:00:00,15,4.3,CS,SO2,pre
2020-01-09 16:00:00,16,4.033333333333333,CS,SO2,pre
2020-01-09 17:00:00,17,4.1499999999999995,CS,SO2,pre
2020-01-09 18:00:00,18,4.1499999999999995,CS,SO2,pre
2020-01-09 19:00:00,19,4.083333333333333,CS,SO2,pre
2020-01-09 20:00:00,20,4.3500000000000005,CS,SO2,pre
2020-01-09 21:00:00,21,4.516666666666667,CS,SO2,pre
2020-01-09 22:00:00,22,4.25,CS,SO2,pre
2020-01-09 23:00:00,23,4.233333333333333,CS,SO2,pre
2020-01-10 00:00:00,0,3.9166666666666665,CS,SO2,pre
2020-01-10 01:00:00,1,3.85,CS,SO2,pre
2020-01-10 02:00:00,2,3.9166666666666665,CS,SO2,pre
2020-01-10 03:00:00,3,3.983333333333333,CS,SO2,pre
2020-01-10 04:00:00,4,4.0,CS,SO2,pre
2020-01-10 05:00:00,5,4.266666666666667,CS,SO2,pre
2020-01-10 06:00:00,6,4.8,CS,SO2,pre
2020-01-10 07:00:00,7,4.466666666666667,CS,SO2,pre
2020-01-10 08:00:00,8,4.45,CS,SO2,pre
2020-01-10 09:00:00,9,4.8999999999999995,CS,SO2,pre
2020-01-10 10:00:00,10,5.433333333333334,CS,SO2,pre
2020-01-10 11:00:00,11,5.166666666666667,CS,SO2,pre
2020-01-10 12:00:00,12,5.216666666666667,CS,SO2,pre
2020-01-10 13:00:00,13,4.416666666666667,CS,SO2,pre
2020-01-10 14:00:00,14,4.216666666666667,CS,SO2,pre
2020-01-10 15:00:00,15,4.05,CS,SO2,pre
2020-01-10 16:00:00,16,4.05,CS,SO2,pre
2020-01-10 17:00:00,17,3.8666666666666667,CS,SO2,pre
2020-01-10 18:00:00,18,3.8666666666666667,CS,SO2,pre
2020-01-10 19:00:00,19,3.85,CS,SO2,pre
2020-01-10 20:00:00,20,4.0,CS,SO2,pre
2020-01-10 21:00:00,21,4.05,CS,SO2,pre
2020-01-10 22:00:00,22,3.983333333333333,CS,SO2,pre
2020-01-10 23:00:00,23,4.183333333333334,CS,SO2,pre
2020-01-11 00:00:00,0,4.416666666666667,CS,SO2,pre
2020-01-11 01:00:00,1,4.566666666666666,CS,SO2,pre
2020-01-11 02:00:00,2,4.1499999999999995,CS,SO2,pre
2020-01-11 03:00:00,3,3.783333333333333,CS,SO2,pre
2020-01-11 04:00:00,4,3.85,CS,SO2,pre
2020-01-11 05:00:00,5,4.033333333333333,CS,SO2,pre
2020-01-11 06:00:00,6,3.85,CS,SO2,pre
2020-01-11 07:00:00,7,3.8000000000000003,CS,SO2,pre
2020-01-11 08:00:00,8,4.1499999999999995,CS,SO2,pre
2020-01-11 09:00:00,9,4.25,CS,SO2,pre
2020-01-11 10:00:00,10,4.483333333333333,CS,SO2,pre
2020-01-11 11:00:00,11,5.183333333333334,CS,SO2,pre
2020-01-11 12:00:00,12,5.416666666666667,CS,SO2,pre
2020-01-11 13:00:00,13,4.816666666666666,CS,SO2,pre
2020-01-11 14:00:00,14,4.45,CS,SO2,pre
2020-01-11 15:00:00,15,4.166666666666667,CS,SO2,pre
2020-01-11 16:00:00,16,3.8166666666666664,CS,SO2,pre
2020-01-11 17:00:00,17,3.6666666666666665,CS,SO2,pre
2020-01-11 18:00:00,18,3.6333333333333333,CS,SO2,pre
2020-01-11 19:00:00,19,3.9499999999999997,CS,SO2,pre
2020-01-11 20:00:00,20,4.033333333333333,CS,SO2,pre
2020-01-11 21:00:00,21,4.1000000000000005,CS,SO2,pre
2020-01-11 22:00:00,22,3.8833333333333333,CS,SO2,pre
2020-01-11 23:00:00,23,3.516666666666667,CS,SO2,pre
2020-01-12 00:00:00,0,3.6999999999999997,CS,SO2,pre
2020-01-12 01:00:00,1,3.6333333333333333,CS,SO2,pre
2020-01-12 02:00:00,2,3.4499999999999997,CS,SO2,pre
2020-01-12 03:00:00,3,3.4499999999999997,CS,SO2,pre
2020-01-12 04:00:00,4,3.533333333333333,CS,SO2,pre
2020-01-12 05:00:00,5,3.4166666666666665,CS,SO2,pre
2020-01-12 06:00:00,6,3.733333333333333,CS,SO2,pre
2020-01-12 07:00:00,7,3.533333333333333,CS,SO2,pre
2020-01-12 08:00:00,8,3.766666666666667,CS,SO2,pre
2020-01-12 09:00:00,9,4.55,CS,SO2,pre
2020-01-12 10:00:00,10,5.766666666666667,CS,SO2,pre
2020-01-12 11:00:00,11,5.6000000000000005,CS,SO2,pre
2020-01-12 12:00:00,12,5.366666666666667,CS,SO2,pre
2020-01-12 13:00:00,13,4.983333333333333,CS,SO2,pre
2020-01-12 14:00:00,14,4.683333333333334,CS,SO2,pre
2020-01-12 15:00:00,15,4.3999999999999995,CS,SO2,pre
2020-01-12 16:00:00,16,4.433333333333334,CS,SO2,pre
2020-01-12 17:00:00,17,4.516666666666667,CS,SO2,pre
2020-01-12 18:00:00,18,4.55,CS,SO2,pre
2020-01-12 19:00:00,19,4.866666666666666,CS,SO2,pre
2020-01-12 20:00:00,20,6.6000000000000005,CS,SO2,pre
2020-01-12 21:00:00,21,7.033333333333334,CS,SO2,pre
2020-01-12 22:00:00,22,6.3500000000000005,CS,SO2,pre
2020-01-12 23:00:00,23,5.166666666666667,CS,SO2,pre
2020-01-13 00:00:00,0,5.0,CS,SO2,pre
2020-01-13 01:00:00,1,4.866666666666666,CS,SO2,pre
2020-01-13 02:00:00,2,4.566666666666666,CS,SO2,pre
2020-01-13 03:00:00,3,4.8999999999999995,CS,SO2,pre
2020-01-13 04:00:00,4,4.916666666666667,CS,SO2,pre
2020-01-13 05:00:00,5,5.033333333333333,CS,SO2,pre
2020-01-13 06:00:00,6,5.1499999999999995,CS,SO2,pre
2020-01-13 07:00:00,7,5.066666666666666,CS,SO2,pre
2020-01-13 08:00:00,8,4.8,CS,SO2,pre
2020-01-13 09:00:00,9,5.016666666666667,CS,SO2,pre
2020-01-13 10:00:00,10,5.533333333333334,CS,SO2,pre
2020-01-13 11:00:00,11,5.366666666666667,CS,SO2,pre
2020-01-13 12:00:00,12,5.483333333333333,CS,SO2,pre
2020-01-13 13:00:00,13,5.3,CS,SO2,pre
2020-01-13 14:00:00,14,5.033333333333333,CS,SO2,pre
2020-01-13 15:00:00,15,5.0,CS,SO2,pre
2020-01-13 16:00:00,16,5.066666666666666,CS,SO2,pre
2020-01-13 17:00:00,17,4.916666666666667,CS,SO2,pre
2020-01-13 18:00:00,18,4.8999999999999995,CS,SO2,pre
2020-01-13 19:00:00,19,4.6000000000000005,CS,SO2,pre
2020-01-13 20:00:00,20,4.7,CS,SO2,pre
2020-01-13 21:00:00,21,4.733333333333333,CS,SO2,pre
2020-01-13 22:00:00,22,4.616666666666666,CS,SO2,pre
2020-01-13 23:00:00,23,4.45,CS,SO2,pre
2020-01-14 00:00:00,0,4.466666666666667,CS,SO2,pre
2020-01-14 01:00:00,1,4.266666666666667,CS,SO2,pre
2020-01-14 02:00:00,2,3.8333333333333335,CS,SO2,pre
2020-01-14 03:00:00,3,4.333333333333333,CS,SO2,pre
2020-01-14 04:00:00,4,4.1499999999999995,CS,SO2,pre
2020-01-14 05:00:00,5,4.816666666666666,CS,SO2,pre
2020-01-14 06:00:00,6,4.5,CS,SO2,pre
2020-01-14 07:00:00,7,4.3500000000000005,CS,SO2,pre
2020-01-14 08:00:00,8,4.6000000000000005,CS,SO2,pre
2020-01-14 09:00:00,9,5.783333333333334,CS,SO2,pre
2020-01-14 10:00:00,10,5.8,CS,SO2,pre
2020-01-14 11:00:00,11,6.083333333333333,CS,SO2,pre
2020-01-14 12:00:00,12,5.0,CS,SO2,pre
2020-01-14 13:00:00,13,4.633333333333334,CS,SO2,pre
2020-01-14 14:00:00,14,4.6499999999999995,CS,SO2,pre
2020-01-14 15:00:00,15,4.833333333333333,CS,SO2,pre
2020-01-14 16:00:00,16,4.55,CS,SO2,pre
2020-01-14 17:00:00,17,4.7,CS,SO2,pre
2020-01-14 18:00:00,18,4.433333333333334,CS,SO2,pre
2020-01-14 19:00:00,19,4.3500000000000005,CS,SO2,pre
2020-01-14 20:00:00,20,4.233333333333333,CS,SO2,pre
2020-01-14 21:00:00,21,4.433333333333334,CS,SO2,pre
2020-01-14 22:00:00,22,4.466666666666667,CS,SO2,pre
2020-01-14 23:00:00,23,4.216666666666667,CS,SO2,pre
2020-01-15 00:00:00,0,4.383333333333334,CS,SO2,pre
2020-01-15 01:00:00,1,4.216666666666667,CS,SO2,pre
2020-01-15 02:00:00,2,3.9333333333333336,CS,SO2,pre
2020-01-15 03:00:00,3,3.9499999999999997,CS,SO2,pre
2020-01-15 04:00:00,4,4.033333333333333,CS,SO2,pre
2020-01-15 05:00:00,5,4.033333333333333,CS,SO2,pre
2020-01-15 06:00:00,6,3.9166666666666665,CS,SO2,pre
2020-01-15 07:00:00,7,3.6999999999999997,CS,SO2,pre
2020-01-15 08:00:00,8,3.733333333333333,CS,SO2,pre
2020-01-15 09:00:00,9,3.966666666666667,CS,SO2,pre
2020-01-15 10:00:00,10,3.6999999999999997,CS,SO2,pre
2020-01-15 11:00:00,11,3.983333333333333,CS,SO2,pre
2020-01-15 12:00:00,12,3.8333333333333335,CS,SO2,pre
2020-01-15 13:00:00,13,3.85,CS,SO2,pre
2020-01-15 14:00:00,14,3.8333333333333335,CS,SO2,pre
2020-01-15 15:00:00,15,3.5666666666666664,CS,SO2,pre
2020-01-15 16:00:00,16,3.6833333333333336,CS,SO2,pre
2020-01-15 17:00:00,17,3.5,CS,SO2,pre
2020-01-15 18:00:00,18,3.8333333333333335,CS,SO2,pre
2020-01-15 19:00:00,19,3.783333333333333,CS,SO2,pre
2020-01-15 20:00:00,20,3.6833333333333336,CS,SO2,pre
2020-01-15 21:00:00,21,3.5666666666666664,CS,SO2,pre
2020-01-15 22:00:00,22,3.4166666666666665,CS,SO2,pre
2020-01-15 23:00:00,23,3.6333333333333333,CS,SO2,pre
2020-01-16 00:00:00,0,3.4499999999999997,CS,SO2,pre
2020-01-16 01:00:00,1,3.283333333333333,CS,SO2,pre
2020-01-16 02:00:00,2,3.283333333333333,CS,SO2,pre
2020-01-16 03:00:00,3,3.3666666666666667,CS,SO2,pre
2020-01-16 04:00:00,4,3.3000000000000003,CS,SO2,pre
2020-01-16 05:00:00,5,3.483333333333333,CS,SO2,pre
2020-01-16 06:00:00,6,3.5833333333333335,CS,SO2,pre
2020-01-16 07:00:00,7,3.65,CS,SO2,pre
2020-01-16 08:00:00,8,3.8833333333333333,CS,SO2,pre
