Time,Time,value,area,kind,period
2020-01-21 19:00:00,19,43.4,CS,O3,pre
2020-01-21 20:00:00,20,41.6,CS,O3,pre
2020-01-21 21:00:00,21,38.0,CS,O3,pre
2020-01-21 22:00:00,22,38.6,CS,O3,pre
2020-01-21 23:00:00,23,37.2,CS,O3,pre
2020-01-22 00:00:00,0,,CS,O3,pre
2020-01-22 01:00:00,1,,CS,O3,pre
2020-01-22 02:00:00,2,,CS,O3,pre
2020-01-22 03:00:00,3,,CS,O3,pre
2020-01-22 04:00:00,4,,CS,O3,pre
2020-01-22 05:00:00,5,36.0,CS,O3,pre
2020-01-22 06:00:00,6,33.6,CS,O3,pre
2020-01-22 07:00:00,7,28.6,CS,O3,pre
2020-01-22 08:00:00,8,21.8,CS,O3,pre
2020-01-22 09:00:00,9,20.4,CS,O3,pre
2020-01-22 10:00:00,10,23.4,CS,O3,pre
2020-01-22 11:00:00,11,36.0,CS,O3,pre
2020-01-22 12:00:00,12,43.4,CS,O3,pre
2020-01-22 13:00:00,13,46.6,CS,O3,pre
2020-01-22 14:00:00,14,50.6,CS,O3,pre
2020-01-22 15:00:00,15,53.6,CS,O3,pre
2020-01-22 16:00:00,16,57.0,CS,O3,pre
2020-01-22 17:00:00,17,59.0,CS,O3,pre
2020-01-22 18:00:00,18,56.8,CS,O3,pre
2020-01-22 19:00:00,19,51.6,CS,O3,pre
2020-01-22 20:00:00,20,46.2,CS,O3,pre
2020-01-22 21:00:00,21,41.2,CS,O3,pre
2020-01-22 22:00:00,22,36.8,CS,O3,pre
2020-01-22 23:00:00,23,35.6,CS,O3,pre
2020-01-23 00:00:00,0,35.4,CS,O3,pre
2020-01-23 01:00:00,1,37.8,CS,O3,pre
2020-01-23 02:00:00,2,38.0,CS,O3,pre
2020-01-23 03:00:00,3,35.8,CS,O3,pre
2020-01-23 04:00:00,4,39.6,CS,O3,pre
2020-01-23 05:00:00,5,39.8,CS,O3,pre
2020-01-23 06:00:00,6,36.2,CS,O3,pre
2020-01-23 07:00:00,7,34.4,CS,O3,pre
2020-01-23 08:00:00,8,26.0,CS,O3,pre
2020-01-23 09:00:00,9,24.6,CS,O3,pre
2020-01-23 10:00:00,10,29.6,CS,O3,pre
2020-01-23 11:00:00,11,36.6,CS,O3,pre
2020-01-23 12:00:00,12,39.4,CS,O3,pre
2020-01-23 13:00:00,13,42.4,CS,O3,pre
2020-01-23 14:00:00,14,44.0,CS,O3,pre
2020-01-23 15:00:00,15,44.8,CS,O3,pre
2020-01-23 16:00:00,16,48.4,CS,O3,pre
2020-01-23 17:00:00,17,49.0,CS,O3,pre
2020-01-23 18:00:00,18,44.4,CS,O3,pre
2020-01-23 19:00:00,19,38.6,CS,O3,pre
2020-01-23 20:00:00,20,35.2,CS,O3,pre
2020-01-23 21:00:00,21,32.4,CS,O3,pre
2020-01-23 22:00:00,22,31.8,CS,O3,pre
2020-01-23 23:00:00,23,30.8,CS,O3,pre
2020-01-24 00:00:00,0,32.2,CS,O3,pre
2020-01-01 00:00:00,0,26.833333333333332,CS,O3,pre
2020-01-01 01:00:00,1,26.150000000000002,CS,O3,pre
2020-01-01 02:00:00,2,25.066666666666666,CS,O3,pre
2020-01-01 03:00:00,3,24.433333333333334,CS,O3,pre
2020-01-01 04:00:00,4,25.016666666666666,CS,O3,pre
2020-01-01 05:00:00,5,23.71666666666667,CS,O3,pre
2020-01-01 06:00:00,6,22.400000000000002,CS,O3,pre
2020-01-01 07:00:00,7,19.633333333333333,CS,O3,pre
2020-01-01 08:00:00,8,17.983333333333334,CS,O3,pre
2020-01-01 09:00:00,9,20.283333333333335,CS,O3,pre
2020-01-01 10:00:00,10,22.083333333333332,CS,O3,pre
2020-01-01 11:00:00,11,28.7,CS,O3,pre
2020-01-01 12:00:00,12,34.583333333333336,CS,O3,pre
2020-01-01 13:00:00,13,39.333333333333336,CS,O3,pre
2020-01-01 14:00:00,14,42.199999999999996,CS,O3,pre
2020-01-01 15:00:00,15,43.4,CS,O3,pre
2020-01-01 16:00:00,16,40.88333333333333,CS,O3,pre
2020-01-01 17:00:00,17,37.5,CS,O3,pre
2020-01-01 18:00:00,18,33.449999999999996,CS,O3,pre
2020-01-01 19:00:00,19,28.46666666666667,CS,O3,pre
2020-01-01 20:00:00,20,23.683333333333334,CS,O3,pre
2020-01-01 21:00:00,21,18.783333333333335,CS,O3,pre
2020-01-01 22:00:00,22,18.166666666666668,CS,O3,pre
2020-01-01 23:00:00,23,19.616666666666667,CS,O3,pre
2020-01-02 00:00:00,0,18.45,CS,O3,pre
2020-01-02 01:00:00,1,18.966666666666665,CS,O3,pre
2020-01-02 02:00:00,2,18.3,CS,O3,pre
2020-01-02 03:00:00,3,19.349999999999998,CS,O3,pre
2020-01-02 04:00:00,4,16.933333333333334,CS,O3,pre
2020-01-02 05:00:00,5,15.316666666666668,CS,O3,pre
2020-01-02 06:00:00,6,12.983333333333334,CS,O3,pre
2020-01-02 07:00:00,7,11.4,CS,O3,pre
2020-01-02 08:00:00,8,9.0,CS,O3,pre
2020-01-02 09:00:00,9,11.083333333333334,CS,O3,pre
2020-01-02 10:00:00,10,14.083333333333334,CS,O3,pre
2020-01-02 11:00:00,11,21.55,CS,O3,pre
2020-01-02 12:00:00,12,28.45,CS,O3,pre
2020-01-02 13:00:00,13,35.25,CS,O3,pre
2020-01-02 14:00:00,14,39.78333333333333,CS,O3,pre
2020-01-02 15:00:00,15,40.03333333333333,CS,O3,pre
2020-01-02 16:00:00,16,40.733333333333334,CS,O3,pre
2020-01-02 17:00:00,17,37.083333333333336,CS,O3,pre
2020-01-02 18:00:00,18,30.2,CS,O3,pre
2020-01-02 19:00:00,19,24.78333333333333,CS,O3,pre
2020-01-02 20:00:00,20,22.166666666666668,CS,O3,pre
2020-01-02 21:00:00,21,18.0,CS,O3,pre
2020-01-02 22:00:00,22,14.683333333333332,CS,O3,pre
2020-01-02 23:00:00,23,13.116666666666667,CS,O3,pre
2020-01-03 00:00:00,0,12.066666666666668,CS,O3,pre
2020-01-03 01:00:00,1,9.033333333333333,CS,O3,pre
2020-01-03 02:00:00,2,8.483333333333333,CS,O3,pre
2020-01-03 03:00:00,3,7.383333333333333,CS,O3,pre
2020-01-03 04:00:00,4,7.616666666666667,CS,O3,pre
2020-01-03 05:00:00,5,7.55,CS,O3,pre
2020-01-03 06:00:00,6,7.133333333333333,CS,O3,pre
2020-01-03 07:00:00,7,6.883333333333333,CS,O3,pre
2020-01-03 08:00:00,8,6.95,CS,O3,pre
2020-01-03 09:00:00,9,8.516666666666667,CS,O3,pre
2020-01-03 10:00:00,10,11.9,CS,O3,pre
2020-01-03 11:00:00,11,19.516666666666666,CS,O3,pre
2020-01-03 12:00:00,12,27.583333333333332,CS,O3,pre
2020-01-03 13:00:00,13,34.6,CS,O3,pre
2020-01-03 14:00:00,14,40.85,CS,O3,pre
2020-01-03 15:00:00,15,45.050000000000004,CS,O3,pre
2020-01-03 16:00:00,16,42.1,CS,O3,pre
2020-01-03 17:00:00,17,35.4,CS,O3,pre
2020-01-03 18:00:00,18,28.25,CS,O3,pre
2020-01-03 19:00:00,19,23.316666666666666,CS,O3,pre
2020-01-03 20:00:00,20,21.433333333333334,CS,O3,pre
2020-01-03 21:00:00,21,16.916666666666668,CS,O3,pre
2020-01-03 22:00:00,22,14.333333333333334,CS,O3,pre
2020-01-03 23:00:00,23,12.833333333333334,CS,O3,pre
2020-01-04 00:00:00,0,13.049999999999999,CS,O3,pre
2020-01-04 01:00:00,1,10.983333333333334,CS,O3,pre
2020-01-04 02:00:00,2,8.799999999999999,CS,O3,pre
2020-01-04 03:00:00,3,7.416666666666667,CS,O3,pre
2020-01-04 04:00:00,4,6.733333333333333,CS,O3,pre
2020-01-04 05:00:00,5,6.866666666666667,CS,O3,pre
2020-01-04 06:00:00,6,6.616666666666667,CS,O3,pre
2020-01-04 07:00:00,7,5.583333333333333,CS,O3,pre
2020-01-04 08:00:00,8,5.7,CS,O3,pre
2020-01-04 09:00:00,9,6.783333333333334,CS,O3,pre
2020-01-04 10:00:00,10,9.866666666666667,CS,O3,pre
2020-01-04 11:00:00,11,14.6,CS,O3,pre
2020-01-04 12:00:00,12,20.766666666666666,CS,O3,pre
2020-01-04 13:00:00,13,24.883333333333336,CS,O3,pre
2020-01-04 14:00:00,14,30.266666666666666,CS,O3,pre
2020-01-04 15:00:00,15,31.53333333333333,CS,O3,pre
2020-01-04 16:00:00,16,29.883333333333336,CS,O3,pre
2020-01-04 17:00:00,17,25.75,CS,O3,pre
2020-01-04 18:00:00,18,22.03333333333333,CS,O3,pre
2020-01-04 19:00:00,19,19.766666666666666,CS,O3,pre
2020-01-04 20:00:00,20,17.133333333333333,CS,O3,pre
2020-01-04 21:00:00,21,14.283333333333333,CS,O3,pre
2020-01-04 22:00:00,22,14.266666666666666,CS,O3,pre
2020-01-04 23:00:00,23,15.049999999999999,CS,O3,pre
2020-01-05 00:00:00,0,15.583333333333334,CS,O3,pre
2020-01-05 01:00:00,1,15.066666666666668,CS,O3,pre
2020-01-05 02:00:00,2,15.066666666666668,CS,O3,pre
2020-01-05 03:00:00,3,15.516666666666666,CS,O3,pre
2020-01-05 04:00:00,4,15.65,CS,O3,pre
2020-01-05 05:00:00,5,16.2,CS,O3,pre
2020-01-05 06:00:00,6,15.083333333333334,CS,O3,pre
2020-01-05 07:00:00,7,13.783333333333333,CS,O3,pre
2020-01-05 08:00:00,8,13.383333333333333,CS,O3,pre
2020-01-05 09:00:00,9,13.75,CS,O3,pre
2020-01-05 10:00:00,10,13.450000000000001,CS,O3,pre
2020-01-05 11:00:00,11,14.983333333333334,CS,O3,pre
2020-01-05 12:00:00,12,19.333333333333332,CS,O3,pre
2020-01-05 13:00:00,13,24.7,CS,O3,pre
2020-01-05 14:00:00,14,29.516666666666666,CS,O3,pre
2020-01-05 15:00:00,15,30.316666666666666,CS,O3,pre
2020-01-05 16:00:00,16,27.983333333333334,CS,O3,pre
2020-01-05 17:00:00,17,25.166666666666668,CS,O3,pre
2020-01-05 18:00:00,18,20.150000000000002,CS,O3,pre
2020-01-05 19:00:00,19,17.516666666666666,CS,O3,pre
2020-01-05 20:00:00,20,15.483333333333334,CS,O3,pre
2020-01-05 21:00:00,21,14.466666666666667,CS,O3,pre
2020-01-05 22:00:00,22,13.283333333333333,CS,O3,pre
2020-01-05 23:00:00,23,13.633333333333333,CS,O3,pre
2020-01-06 00:00:00,0,12.883333333333333,CS,O3,pre
2020-01-06 01:00:00,1,11.983333333333334,CS,O3,pre
2020-01-06 02:00:00,2,12.016666666666666,CS,O3,pre
2020-01-06 03:00:00,3,11.783333333333333,CS,O3,pre
2020-01-06 04:00:00,4,12.0,CS,O3,pre
2020-01-06 05:00:00,5,11.866666666666667,CS,O3,pre
2020-01-06 06:00:00,6,12.433333333333332,CS,O3,pre
2020-01-06 07:00:00,7,10.450000000000001,CS,O3,pre
2020-01-06 08:00:00,8,9.216666666666667,CS,O3,pre
2020-01-06 09:00:00,9,10.733333333333334,CS,O3,pre
2020-01-06 10:00:00,10,14.700000000000001,CS,O3,pre
2020-01-06 11:00:00,11,22.133333333333336,CS,O3,pre
2020-01-06 12:00:00,12,30.916666666666668,CS,O3,pre
2020-01-06 13:00:00,13,39.483333333333334,CS,O3,pre
2020-01-06 14:00:00,14,45.25,CS,O3,pre
2020-01-06 15:00:00,15,45.85,CS,O3,pre
2020-01-06 16:00:00,16,44.36666666666667,CS,O3,pre
2020-01-06 17:00:00,17,38.916666666666664,CS,O3,pre
2020-01-06 18:00:00,18,30.666666666666668,CS,O3,pre
2020-01-06 19:00:00,19,25.666666666666668,CS,O3,pre
2020-01-06 20:00:00,20,25.333333333333332,CS,O3,pre
2020-01-06 21:00:00,21,23.95,CS,O3,pre
2020-01-06 22:00:00,22,20.150000000000002,CS,O3,pre
2020-01-06 23:00:00,23,15.15,CS,O3,pre
2020-01-07 00:00:00,0,17.833333333333332,CS,O3,pre
2020-01-07 01:00:00,1,17.466666666666665,CS,O3,pre
2020-01-07 02:00:00,2,17.7,CS,O3,pre
2020-01-07 03:00:00,3,16.516666666666666,CS,O3,pre
2020-01-07 04:00:00,4,17.283333333333335,CS,O3,pre
2020-01-07 05:00:00,5,17.849999999999998,CS,O3,pre
2020-01-07 06:00:00,6,15.666666666666666,CS,O3,pre
2020-01-07 07:00:00,7,13.549999999999999,CS,O3,pre
2020-01-07 08:00:00,8,12.233333333333334,CS,O3,pre
2020-01-07 09:00:00,9,14.450000000000001,CS,O3,pre
2020-01-07 10:00:00,10,19.483333333333334,CS,O3,pre
2020-01-07 11:00:00,11,27.0,CS,O3,pre
2020-01-07 12:00:00,12,31.599999999999998,CS,O3,pre
2020-01-07 13:00:00,13,38.016666666666666,CS,O3,pre
2020-01-07 14:00:00,14,40.766666666666666,CS,O3,pre
2020-01-07 15:00:00,15,43.9,CS,O3,pre
2020-01-07 16:00:00,16,45.449999999999996,CS,O3,pre
2020-01-07 17:00:00,17,42.78333333333333,CS,O3,pre
2020-01-07 18:00:00,18,34.1,CS,O3,pre
2020-01-07 19:00:00,19,25.96666666666667,CS,O3,pre
2020-01-07 20:00:00,20,20.166666666666668,CS,O3,pre
2020-01-07 21:00:00,21,16.116666666666667,CS,O3,pre
2020-01-07 22:00:00,22,18.8,CS,O3,pre
2020-01-07 23:00:00,23,21.5,CS,O3,pre
2020-01-08 00:00:00,0,23.483333333333334,CS,O3,pre
2020-01-08 01:00:00,1,26.583333333333332,CS,O3,pre
2020-01-08 02:00:00,2,27.983333333333334,CS,O3,pre
2020-01-08 03:00:00,3,28.083333333333332,CS,O3,pre
2020-01-08 04:00:00,4,27.3,CS,O3,pre
2020-01-08 05:00:00,5,27.916666666666668,CS,O3,pre
2020-01-08 06:00:00,6,26.733333333333334,CS,O3,pre
2020-01-08 07:00:00,7,24.066666666666666,CS,O3,pre
2020-01-08 08:00:00,8,21.516666666666666,CS,O3,pre
2020-01-08 09:00:00,9,24.933333333333334,CS,O3,pre
2020-01-08 10:00:00,10,32.56666666666667,CS,O3,pre
2020-01-08 11:00:00,11,39.88333333333333,CS,O3,pre
2020-01-08 12:00:00,12,47.5,CS,O3,pre
2020-01-08 13:00:00,13,55.43333333333334,CS,O3,pre
2020-01-08 14:00:00,14,62.81666666666666,CS,O3,pre
2020-01-08 15:00:00,15,66.5,CS,O3,pre
2020-01-08 16:00:00,16,65.21666666666667,CS,O3,pre
2020-01-08 17:00:00,17,62.53333333333333,CS,O3,pre
2020-01-08 18:00:00,18,57.75,CS,O3,pre
2020-01-08 19:00:00,19,54.03333333333333,CS,O3,pre
2020-01-08 20:00:00,20,50.449999999999996,CS,O3,pre
2020-01-08 21:00:00,21,47.85,CS,O3,pre
2020-01-08 22:00:00,22,45.4,CS,O3,pre
2020-01-08 23:00:00,23,43.63333333333333,CS,O3,pre
2020-01-09 00:00:00,0,42.31666666666667,CS,O3,pre
2020-01-09 01:00:00,1,39.06666666666667,CS,O3,pre
2020-01-09 02:00:00,2,36.983333333333334,CS,O3,pre
2020-01-09 03:00:00,3,35.6,CS,O3,pre
2020-01-09 04:00:00,4,33.516666666666666,CS,O3,pre
2020-01-09 05:00:00,5,32.333333333333336,CS,O3,pre
2020-01-09 06:00:00,6,31.099999999999998,CS,O3,pre
2020-01-09 07:00:00,7,27.849999999999998,CS,O3,pre
2020-01-09 08:00:00,8,23.150000000000002,CS,O3,pre
2020-01-09 09:00:00,9,24.8,CS,O3,pre
2020-01-09 10:00:00,10,28.983333333333334,CS,O3,pre
2020-01-09 11:00:00,11,32.0,CS,O3,pre
2020-01-09 12:00:00,12,36.9,CS,O3,pre
2020-01-09 13:00:00,13,42.083333333333336,CS,O3,pre
2020-01-09 14:00:00,14,45.0,CS,O3,pre
2020-01-09 15:00:00,15,46.65,CS,O3,pre
2020-01-09 16:00:00,16,45.65,CS,O3,pre
2020-01-09 17:00:00,17,43.75,CS,O3,pre
2020-01-09 18:00:00,18,40.516666666666666,CS,O3,pre
2020-01-09 19:00:00,19,36.449999999999996,CS,O3,pre
2020-01-09 20:00:00,20,33.86666666666667,CS,O3,pre
2020-01-09 21:00:00,21,31.05,CS,O3,pre
2020-01-09 22:00:00,22,28.666666666666668,CS,O3,pre
2020-01-09 23:00:00,23,28.016666666666666,CS,O3,pre
2020-01-10 00:00:00,0,28.150000000000002,CS,O3,pre
2020-01-10 01:00:00,1,27.28333333333333,CS,O3,pre
2020-01-10 02:00:00,2,24.733333333333334,CS,O3,pre
2020-01-10 03:00:00,3,22.933333333333334,CS,O3,pre
2020-01-10 04:00:00,4,22.0,CS,O3,pre
2020-01-10 05:00:00,5,20.650000000000002,CS,O3,pre
2020-01-10 06:00:00,6,18.3,CS,O3,pre
2020-01-10 07:00:00,7,16.5,CS,O3,pre
2020-01-10 08:00:00,8,14.033333333333333,CS,O3,pre
2020-01-10 09:00:00,9,14.283333333333333,CS,O3,pre
2020-01-10 10:00:00,10,16.333333333333332,CS,O3,pre
2020-01-10 11:00:00,11,19.783333333333335,CS,O3,pre
2020-01-10 12:00:00,12,24.116666666666664,CS,O3,pre
2020-01-10 13:00:00,13,27.233333333333334,CS,O3,pre
2020-01-10 14:00:00,14,30.616666666666664,CS,O3,pre
2020-01-10 15:00:00,15,31.900000000000002,CS,O3,pre
2020-01-10 16:00:00,16,32.85,CS,O3,pre
2020-01-10 17:00:00,17,27.433333333333334,CS,O3,pre
2020-01-10 18:00:00,18,22.46666666666667,CS,O3,pre
2020-01-10 19:00:00,19,18.616666666666667,CS,O3,pre
2020-01-10 20:00:00,20,17.916666666666668,CS,O3,pre
2020-01-10 21:00:00,21,17.866666666666667,CS,O3,pre
2020-01-10 22:00:00,22,16.883333333333333,CS,O3,pre
2020-01-10 23:00:00,23,15.299999999999999,CS,O3,pre
2020-01-11 00:00:00,0,13.683333333333332,CS,O3,pre
2020-01-11 01:00:00,1,14.616666666666667,CS,O3,pre
2020-01-11 02:00:00,2,14.533333333333333,CS,O3,pre
2020-01-11 03:00:00,3,14.683333333333332,CS,O3,pre
2020-01-11 04:00:00,4,15.35,CS,O3,pre
2020-01-11 05:00:00,5,15.5,CS,O3,pre
2020-01-11 06:00:00,6,15.25,CS,O3,pre
2020-01-11 07:00:00,7,13.450000000000001,CS,O3,pre
2020-01-11 08:00:00,8,10.700000000000001,CS,O3,pre
2020-01-11 09:00:00,9,11.766666666666666,CS,O3,pre
2020-01-11 10:00:00,10,13.450000000000001,CS,O3,pre
2020-01-11 11:00:00,11,16.866666666666667,CS,O3,pre
2020-01-11 12:00:00,12,20.733333333333334,CS,O3,pre
2020-01-11 13:00:00,13,25.266666666666666,CS,O3,pre
2020-01-11 14:00:00,14,27.75,CS,O3,pre
2020-01-11 15:00:00,15,28.516666666666666,CS,O3,pre
2020-01-11 16:00:00,16,27.583333333333332,CS,O3,pre
2020-01-11 17:00:00,17,26.583333333333332,CS,O3,pre
2020-01-11 18:00:00,18,25.96666666666667,CS,O3,pre
2020-01-11 19:00:00,19,25.21666666666667,CS,O3,pre
2020-01-11 20:00:00,20,23.183333333333334,CS,O3,pre
2020-01-11 21:00:00,21,20.883333333333333,CS,O3,pre
2020-01-11 22:00:00,22,20.683333333333334,CS,O3,pre
2020-01-11 23:00:00,23,21.400000000000002,CS,O3,pre
2020-01-12 00:00:00,0,22.066666666666666,CS,O3,pre
2020-01-12 01:00:00,1,21.116666666666667,CS,O3,pre
2020-01-12 02:00:00,2,20.150000000000002,CS,O3,pre
2020-01-12 03:00:00,3,19.400000000000002,CS,O3,pre
2020-01-12 04:00:00,4,18.216666666666665,CS,O3,pre
2020-01-12 05:00:00,5,17.716666666666665,CS,O3,pre
2020-01-12 06:00:00,6,14.9,CS,O3,pre
2020-01-12 07:00:00,7,12.200000000000001,CS,O3,pre
2020-01-12 08:00:00,8,11.216666666666667,CS,O3,pre
2020-01-12 09:00:00,9,12.566666666666668,CS,O3,pre
2020-01-12 10:00:00,10,17.683333333333334,CS,O3,pre
2020-01-12 11:00:00,11,22.083333333333332,CS,O3,pre
2020-01-12 12:00:00,12,25.566666666666666,CS,O3,pre
2020-01-12 13:00:00,13,29.083333333333332,CS,O3,pre
2020-01-12 14:00:00,14,31.733333333333334,CS,O3,pre
2020-01-12 15:00:00,15,33.65,CS,O3,pre
2020-01-12 16:00:00,16,35.333333333333336,CS,O3,pre
2020-01-12 17:00:00,17,34.6,CS,O3,pre
2020-01-12 18:00:00,18,32.016666666666666,CS,O3,pre
2020-01-12 19:00:00,19,29.266666666666666,CS,O3,pre
2020-01-12 20:00:00,20,27.5,CS,O3,pre
2020-01-12 21:00:00,21,26.366666666666664,CS,O3,pre
2020-01-12 22:00:00,22,27.266666666666666,CS,O3,pre
2020-01-12 23:00:00,23,26.95,CS,O3,pre
2020-01-13 00:00:00,0,28.233333333333334,CS,O3,pre
2020-01-13 01:00:00,1,29.96666666666667,CS,O3,pre
2020-01-13 02:00:00,2,30.133333333333336,CS,O3,pre
2020-01-13 03:00:00,3,29.266666666666666,CS,O3,pre
2020-01-13 04:00:00,4,28.133333333333336,CS,O3,pre
2020-01-13 05:00:00,5,27.55,CS,O3,pre
2020-01-13 06:00:00,6,27.71666666666667,CS,O3,pre
2020-01-13 07:00:00,7,26.599999999999998,CS,O3,pre
2020-01-13 08:00:00,8,23.900000000000002,CS,O3,pre
2020-01-13 09:00:00,9,24.116666666666664,CS,O3,pre
2020-01-13 10:00:00,10,27.583333333333332,CS,O3,pre
2020-01-13 11:00:00,11,32.85,CS,O3,pre
2020-01-13 12:00:00,12,38.233333333333334,CS,O3,pre
2020-01-13 13:00:00,13,43.699999999999996,CS,O3,pre
2020-01-13 14:00:00,14,46.9,CS,O3,pre
2020-01-13 15:00:00,15,47.73333333333333,CS,O3,pre
2020-01-13 16:00:00,16,46.21666666666667,CS,O3,pre
2020-01-13 17:00:00,17,41.68333333333333,CS,O3,pre
2020-01-13 18:00:00,18,36.63333333333333,CS,O3,pre
2020-01-13 19:00:00,19,31.766666666666666,CS,O3,pre
2020-01-13 20:00:00,20,28.816666666666666,CS,O3,pre
2020-01-13 21:00:00,21,25.099999999999998,CS,O3,pre
2020-01-13 22:00:00,22,23.599999999999998,CS,O3,pre
2020-01-13 23:00:00,23,23.666666666666668,CS,O3,pre
2020-01-14 00:00:00,0,20.716666666666665,CS,O3,pre
2020-01-14 01:00:00,1,20.383333333333333,CS,O3,pre
2020-01-14 02:00:00,2,20.75,CS,O3,pre
2020-01-14 03:00:00,3,21.216666666666665,CS,O3,pre
2020-01-14 04:00:00,4,22.45,CS,O3,pre
2020-01-14 05:00:00,5,21.150000000000002,CS,O3,pre
2020-01-14 06:00:00,6,20.833333333333332,CS,O3,pre
2020-01-14 07:00:00,7,17.616666666666667,CS,O3,pre
2020-01-14 08:00:00,8,15.533333333333333,CS,O3,pre
2020-01-14 09:00:00,9,19.05,CS,O3,pre
2020-01-14 10:00:00,10,26.599999999999998,CS,O3,pre
2020-01-14 11:00:00,11,34.266666666666666,CS,O3,pre
2020-01-14 12:00:00,12,41.050000000000004,CS,O3,pre
2020-01-14 13:00:00,13,45.1,CS,O3,pre
2020-01-14 14:00:00,14,49.0,CS,O3,pre
2020-01-14 15:00:00,15,52.26666666666667,CS,O3,pre
2020-01-14 16:00:00,16,50.98333333333333,CS,O3,pre
2020-01-14 17:00:00,17,49.25,CS,O3,pre
2020-01-14 18:00:00,18,45.083333333333336,CS,O3,pre
2020-01-14 19:00:00,19,42.21666666666667,CS,O3,pre
2020-01-14 20:00:00,20,43.0,CS,O3,pre
2020-01-14 21:00:00,21,42.166666666666664,CS,O3,pre
2020-01-14 22:00:00,22,41.5,CS,O3,pre
2020-01-14 23:00:00,23,41.766666666666666,CS,O3,pre
2020-01-15 00:00:00,0,40.733333333333334,CS,O3,pre
2020-01-15 01:00:00,1,39.949999999999996,CS,O3,pre
2020-01-15 02:00:00,2,39.016666666666666,CS,O3,pre
2020-01-15 03:00:00,3,37.949999999999996,CS,O3,pre
2020-01-15 04:00:00,4,37.86666666666667,CS,O3,pre
2020-01-15 05:00:00,5,37.65,CS,O3,pre
2020-01-15 06:00:00,6,36.31666666666667,CS,O3,pre
2020-01-15 07:00:00,7,33.53333333333333,CS,O3,pre
2020-01-15 08:00:00,8,28.75,CS,O3,pre
2020-01-15 09:00:00,9,26.96666666666667,CS,O3,pre
2020-01-15 10:00:00,10,27.900000000000002,CS,O3,pre
2020-01-15 11:00:00,11,29.28333333333333,CS,O3,pre
2020-01-15 12:00:00,12,31.2,CS,O3,pre
2020-01-15 13:00:00,13,31.150000000000002,CS,O3,pre
2020-01-15 14:00:00,14,30.566666666666666,CS,O3,pre
2020-01-15 15:00:00,15,29.71666666666667,CS,O3,pre
2020-01-15 16:00:00,16,27.45,CS,O3,pre
2020-01-15 17:00:00,17,26.8,CS,O3,pre
2020-01-15 18:00:00,18,23.933333333333334,CS,O3,pre
2020-01-15 19:00:00,19,23.55,CS,O3,pre
2020-01-15 20:00:00,20,23.983333333333334,CS,O3,pre
2020-01-15 21:00:00,21,23.55,CS,O3,pre
2020-01-15 22:00:00,22,23.55,CS,O3,pre
2020-01-15 23:00:00,23,23.183333333333334,CS,O3,pre
2020-01-16 00:00:00,0,24.2,CS,O3,pre
2020-01-16 01:00:00,1,24.733333333333334,CS,O3,pre
2020-01-16 02:00:00,2,24.616666666666664,CS,O3,pre
2020-01-16 03:00:00,3,24.433333333333334,CS,O3,pre
2020-01-16 04:00:00,4,23.95,CS,O3,pre
2020-01-16 05:00:00,5,23.366666666666664,CS,O3,pre
2020-01-16 06:00:00,6,20.716666666666665,CS,O3,pre
2020-01-16 07:00:00,7,19.849999999999998,CS,O3,pre
2020-01-16 08:00:00,8,16.099999999999998,CS,O3,pre
2020-01-16 09:00:00,9,16.033333333333335,CS,O3,pre
2020-01-16 10:00:00,10,18.599999999999998,CS,O3,pre
2020-01-16 11:00:00,11,21.53333333333333,CS,O3,pre
2020-01-16 12:00:00,12,27.349999999999998,CS,O3,pre
2020-01-16 13:00:00,13,31.05,CS,O3,pre
2020-01-16 14:00:00,14,35.18333333333333,CS,O3,pre
2020-01-16 15:00:00,15,37.35,CS,O3,pre
2020-01-16 16:00:00,16,36.86666666666667,CS,O3,pre
2020-01-16 17:00:00,17,32.18333333333333,CS,O3,pre
2020-01-16 18:00:00,18,31.0,CS,O3,pre
2020-01-16 19:00:00,19,30.516666666666666,CS,O3,pre
2020-01-16 20:00:00,20,30.116666666666664,CS,O3,pre
2020-01-16 21:00:00,21,29.983333333333334,CS,O3,pre
2020-01-16 22:00:00,22,31.083333333333332,CS,O3,pre
2020-01-16 23:00:00,23,30.95,CS,O3,pre
2020-01-17 00:00:00,0,30.416666666666668,CS,O3,pre
2020-01-17 01:00:00,1,30.666666666666668,CS,O3,pre
2020-01-17 02:00:00,2,29.233333333333334,CS,O3,pre
2020-01-17 03:00:00,3,26.849999999999998,CS,O3,pre
2020-01-17 04:00:00,4,25.599999999999998,CS,O3,pre
2020-01-17 05:00:00,5,24.96666666666667,CS,O3,pre
2020-01-17 06:00:00,6,24.333333333333332,CS,O3,pre
2020-01-17 07:00:00,7,23.96666666666667,CS,O3,pre
2020-01-17 08:00:00,8,22.516666666666666,CS,O3,pre
2020-01-17 09:00:00,9,23.383333333333336,CS,O3,pre
2020-01-17 10:00:00,10,24.900000000000002,CS,O3,pre
2020-01-17 11:00:00,11,26.599999999999998,CS,O3,pre
2020-01-17 12:00:00,12,29.25,CS,O3,pre
2020-01-17 13:00:00,13,30.900000000000002,CS,O3,pre
2020-01-17 14:00:00,14,32.949999999999996,CS,O3,pre
2020-01-17 15:00:00,15,33.1,CS,O3,pre
2020-01-17 16:00:00,16,31.616666666666664,CS,O3,pre
